timestamp,k40_rate,rolling_median,reason
2026-01-29 18:03:32.176513+00:00,0.009825,nan,K40 rate 0.0098 < absolute minimum 0.05
2026-01-29 19:05:28.053484+00:00,0.001023,nan,K40 rate 0.0010 < absolute minimum 0.05
2026-01-29 20:07:28.568746+00:00,-0.003816,nan,K40 rate -0.0038 < absolute minimum 0.05
2026-01-29 21:09:24.131224+00:00,-0.003596,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-01-29 22:11:27.069397+00:00,0.001345,nan,K40 rate 0.0013 < absolute minimum 0.05
2026-01-29 23:12:52.741173+00:00,0.006564,nan,K40 rate 0.0066 < absolute minimum 0.05
2026-01-30 00:14:23.272721+00:00,-0.006637,nan,K40 rate -0.0066 < absolute minimum 0.05
2026-01-30 01:16:03.661421+00:00,-0.006769,nan,K40 rate -0.0068 < absolute minimum 0.05
2026-01-30 02:17:38.913133+00:00,-0.015673,nan,K40 rate -0.0157 < absolute minimum 0.05
2026-01-30 03:19:25.594578+00:00,-0.000614,nan,K40 rate -0.0006 < absolute minimum 0.05
2026-01-30 04:21:13.367666+00:00,0.016374,nan,K40 rate 0.0164 < absolute minimum 0.05
2026-01-30 05:22:58.198695+00:00,-0.001769,nan,K40 rate -0.0018 < absolute minimum 0.05
2026-01-30 06:24:42.151681+00:00,0.007573,nan,K40 rate 0.0076 < absolute minimum 0.05
2026-01-30 07:26:21.480888+00:00,-0.005643,nan,K40 rate -0.0056 < absolute minimum 0.05
2026-01-30 08:28:05.729538+00:00,-0.000731,nan,K40 rate -0.0007 < absolute minimum 0.05
2026-01-30 09:29:41.541385+00:00,0.003509,nan,K40 rate 0.0035 < absolute minimum 0.05
2026-01-30 10:31:09.483660+00:00,0.002573,nan,K40 rate 0.0026 < absolute minimum 0.05
2026-01-30 11:32:39.063183+00:00,0.001871,nan,K40 rate 0.0019 < absolute minimum 0.05
2026-01-30 12:34:03.440532+00:00,0.004225,nan,K40 rate 0.0042 < absolute minimum 0.05
2026-01-30 13:35:38.467131+00:00,0.008026,nan,K40 rate 0.0080 < absolute minimum 0.05
2026-01-30 14:37:05.436286+00:00,0.003173,nan,K40 rate 0.0032 < absolute minimum 0.05
2026-01-30 15:38:26.818799+00:00,0.005804,nan,K40 rate 0.0058 < absolute minimum 0.05
2026-01-30 16:39:47.987911+00:00,-0.005526,nan,K40 rate -0.0055 < absolute minimum 0.05
2026-01-30 17:41:09.854232+00:00,0.000424,nan,K40 rate 0.0004 < absolute minimum 0.05
2026-01-30 18:42:48.935516+00:00,0.014766,nan,K40 rate 0.0148 < absolute minimum 0.05
2026-01-30 19:44:26.796543+00:00,-0.004985,nan,K40 rate -0.0050 < absolute minimum 0.05
2026-01-30 20:45:50.559573+00:00,-0.003640,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-01-30 21:47:13.143306+00:00,0.022646,nan,K40 rate 0.0226 < absolute minimum 0.05
2026-01-30 22:48:36.784316+00:00,0.006345,nan,K40 rate 0.0063 < absolute minimum 0.05
2026-01-30 23:49:59.815999+00:00,-0.007661,nan,K40 rate -0.0077 < absolute minimum 0.05
2026-01-31 00:51:23.566353+00:00,-0.000234,nan,K40 rate -0.0002 < absolute minimum 0.05
2026-01-31 01:52:46.008058+00:00,0.018085,nan,K40 rate 0.0181 < absolute minimum 0.05
2026-01-31 02:54:07.049498+00:00,0.017281,nan,K40 rate 0.0173 < absolute minimum 0.05
2026-01-31 03:55:28.198663+00:00,-0.012602,nan,K40 rate -0.0126 < absolute minimum 0.05
2026-01-31 04:57:07.765239+00:00,-0.009942,nan,K40 rate -0.0099 < absolute minimum 0.05
2026-01-31 05:58:32.117799+00:00,0.011959,nan,K40 rate 0.0120 < absolute minimum 0.05
2026-01-31 07:00:12.258424+00:00,-0.007617,nan,K40 rate -0.0076 < absolute minimum 0.05
2026-01-31 08:01:52.964180+00:00,0.000556,nan,K40 rate 0.0006 < absolute minimum 0.05
2026-01-31 09:03:30.356717+00:00,0.016243,nan,K40 rate 0.0162 < absolute minimum 0.05
2026-01-31 10:04:53.655784+00:00,0.000161,nan,K40 rate 0.0002 < absolute minimum 0.05
2026-01-31 11:06:15.611199+00:00,0.004211,nan,K40 rate 0.0042 < absolute minimum 0.05
2026-01-31 12:07:36.812689+00:00,-0.000453,nan,K40 rate -0.0005 < absolute minimum 0.05
2026-01-31 13:08:57.827731+00:00,-0.006623,nan,K40 rate -0.0066 < absolute minimum 0.05
2026-01-31 14:10:18.989663+00:00,0.001901,nan,K40 rate 0.0019 < absolute minimum 0.05
2026-01-31 15:11:39.839075+00:00,0.003392,nan,K40 rate 0.0034 < absolute minimum 0.05
2026-01-31 16:13:00.327043+00:00,0.005453,nan,K40 rate 0.0055 < absolute minimum 0.05
2026-01-31 17:14:34.153395+00:00,0.000088,nan,K40 rate 0.0001 < absolute minimum 0.05
2026-01-31 18:15:55.082078+00:00,-0.000775,nan,K40 rate -0.0008 < absolute minimum 0.05
2026-01-31 19:17:16.099866+00:00,0.004181,nan,K40 rate 0.0042 < absolute minimum 0.05
2026-01-31 20:18:37.118632+00:00,-0.006959,nan,K40 rate -0.0070 < absolute minimum 0.05
2026-01-31 21:19:57.761747+00:00,-0.000980,nan,K40 rate -0.0010 < absolute minimum 0.05
2026-01-31 22:21:20.336865+00:00,0.024503,nan,K40 rate 0.0245 < absolute minimum 0.05
2026-01-31 23:22:44.458876+00:00,-0.005088,nan,K40 rate -0.0051 < absolute minimum 0.05
2026-02-01 00:24:08.624378+00:00,-0.004751,nan,K40 rate -0.0048 < absolute minimum 0.05
2026-02-01 01:25:29.824082+00:00,0.011652,nan,K40 rate 0.0117 < absolute minimum 0.05
2026-02-01 02:26:51.168191+00:00,0.019254,nan,K40 rate 0.0193 < absolute minimum 0.05
2026-02-01 03:28:12.028882+00:00,0.003246,nan,K40 rate 0.0032 < absolute minimum 0.05
2026-02-01 04:29:33.776820+00:00,0.008041,nan,K40 rate 0.0080 < absolute minimum 0.05
2026-02-01 05:30:55.317528+00:00,0.011798,nan,K40 rate 0.0118 < absolute minimum 0.05
2026-02-01 06:32:17.431348+00:00,0.006813,nan,K40 rate 0.0068 < absolute minimum 0.05
2026-02-01 07:33:38.203735+00:00,-0.005351,nan,K40 rate -0.0054 < absolute minimum 0.05
2026-02-01 08:35:06.095553+00:00,0.007851,nan,K40 rate 0.0079 < absolute minimum 0.05
2026-02-01 09:36:27.949097+00:00,-0.001374,nan,K40 rate -0.0014 < absolute minimum 0.05
2026-02-01 10:37:49.533379+00:00,-0.007895,nan,K40 rate -0.0079 < absolute minimum 0.05
2026-02-01 11:39:09.887421+00:00,-0.008085,nan,K40 rate -0.0081 < absolute minimum 0.05
2026-02-01 12:40:30.468393+00:00,-0.006857,nan,K40 rate -0.0069 < absolute minimum 0.05
2026-02-01 13:41:50.693231+00:00,-0.008450,nan,K40 rate -0.0085 < absolute minimum 0.05
2026-02-01 14:43:10.664503+00:00,0.002675,nan,K40 rate 0.0027 < absolute minimum 0.05
2026-02-01 15:44:31.843728+00:00,-0.008377,nan,K40 rate -0.0084 < absolute minimum 0.05
2026-02-01 16:45:57.729874+00:00,-0.001535,nan,K40 rate -0.0015 < absolute minimum 0.05
2026-02-01 17:47:17.984430+00:00,0.003655,nan,K40 rate 0.0037 < absolute minimum 0.05
2026-02-01 18:48:38.273466+00:00,0.003874,nan,K40 rate 0.0039 < absolute minimum 0.05
2026-02-01 19:49:58.257788+00:00,-0.018743,nan,K40 rate -0.0187 < absolute minimum 0.05
2026-02-01 20:51:18.730356+00:00,0.002646,nan,K40 rate 0.0026 < absolute minimum 0.05
2026-02-01 21:52:43.865765+00:00,0.000526,nan,K40 rate 0.0005 < absolute minimum 0.05
2026-02-01 22:54:03.862071+00:00,-0.005190,nan,K40 rate -0.0052 < absolute minimum 0.05
2026-02-01 23:55:23.833807+00:00,0.009108,nan,K40 rate 0.0091 < absolute minimum 0.05
2026-02-02 00:56:44.164631+00:00,-0.004708,nan,K40 rate -0.0047 < absolute minimum 0.05
2026-02-02 01:58:04.362755+00:00,-0.005731,nan,K40 rate -0.0057 < absolute minimum 0.05
2026-02-02 02:59:24.022557+00:00,-0.019547,nan,K40 rate -0.0195 < absolute minimum 0.05
2026-02-02 04:00:44.887662+00:00,0.004386,nan,K40 rate 0.0044 < absolute minimum 0.05
2026-02-02 05:02:17.765955+00:00,-0.003640,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-02-02 06:03:51.292332+00:00,-0.002880,nan,K40 rate -0.0029 < absolute minimum 0.05
2026-02-02 07:05:26.343742+00:00,0.016462,nan,K40 rate 0.0165 < absolute minimum 0.05
2026-02-02 08:06:53.291642+00:00,-0.008523,nan,K40 rate -0.0085 < absolute minimum 0.05
2026-02-02 09:08:16.706409+00:00,-0.005906,nan,K40 rate -0.0059 < absolute minimum 0.05
2026-02-02 10:09:37.799535+00:00,0.012193,nan,K40 rate 0.0122 < absolute minimum 0.05
2026-02-02 11:10:58.800412+00:00,-0.000848,nan,K40 rate -0.0008 < absolute minimum 0.05
2026-02-02 12:12:18.699741+00:00,-0.003567,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-02-02 13:13:38.487523+00:00,-0.001711,nan,K40 rate -0.0017 < absolute minimum 0.05
2026-02-02 14:14:58.801441+00:00,0.004167,nan,K40 rate 0.0042 < absolute minimum 0.05
2026-02-02 15:16:18.963696+00:00,0.012076,nan,K40 rate 0.0121 < absolute minimum 0.05
2026-02-02 16:17:39.031590+00:00,0.024990,nan,K40 rate 0.0250 < absolute minimum 0.05
2026-02-03 12:06:37.060923+00:00,0.016579,nan,K40 rate 0.0166 < absolute minimum 0.05
2026-02-03 13:08:34.683361+00:00,-0.003582,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-02-03 14:10:36.507022+00:00,0.000395,nan,K40 rate 0.0004 < absolute minimum 0.05
2026-02-03 15:12:27.924454+00:00,0.000409,nan,K40 rate 0.0004 < absolute minimum 0.05
2026-02-03 16:14:17.858776+00:00,0.000263,nan,K40 rate 0.0003 < absolute minimum 0.05
2026-02-03 17:16:07.124078+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-03 18:17:57.699682+00:00,-0.000044,nan,K40 rate -0.0000 < absolute minimum 0.05
2026-02-03 19:19:52.196038+00:00,-0.007558,nan,K40 rate -0.0076 < absolute minimum 0.05
2026-02-03 20:21:46.003583+00:00,-0.022778,nan,K40 rate -0.0228 < absolute minimum 0.05
2026-02-03 21:23:40.561375+00:00,-0.006857,nan,K40 rate -0.0069 < absolute minimum 0.05
2026-02-04 11:50:40.771971+00:00,0.051798,0.146908,K40 rate 0.0518 < 50% of median 0.1469
2026-02-04 12:52:34.219495+00:00,-0.002076,nan,K40 rate -0.0021 < absolute minimum 0.05
2026-02-04 13:54:25.017864+00:00,-0.000292,nan,K40 rate -0.0003 < absolute minimum 0.05
2026-02-04 14:56:15.086238+00:00,0.000117,nan,K40 rate 0.0001 < absolute minimum 0.05
2026-02-04 15:58:03.245489+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-04 16:59:52.626511+00:00,0.000000,nan,K40 rate 0.0000 < absolute minimum 0.05
2026-02-04 18:01:41.412420+00:00,-0.000161,nan,K40 rate -0.0002 < absolute minimum 0.05
2026-02-04 19:03:35.078851+00:00,-0.001243,nan,K40 rate -0.0012 < absolute minimum 0.05
2026-02-04 20:05:31.677729+00:00,-0.000716,nan,K40 rate -0.0007 < absolute minimum 0.05
2026-02-04 21:07:27.216052+00:00,-0.003655,nan,K40 rate -0.0037 < absolute minimum 0.05
2026-02-04 22:09:22.176434+00:00,0.042281,nan,K40 rate 0.0423 < absolute minimum 0.05
2026-02-05 12:36:29.600838+00:00,-0.003377,nan,K40 rate -0.0034 < absolute minimum 0.05
2026-02-05 13:38:29.779635+00:00,-0.000015,nan,K40 rate -0.0000 < absolute minimum 0.05
2026-02-05 14:40:22.568067+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-05 15:42:13.544812+00:00,0.000409,nan,K40 rate 0.0004 < absolute minimum 0.05
2026-02-05 16:44:03.450944+00:00,-0.000292,nan,K40 rate -0.0003 < absolute minimum 0.05
2026-02-05 17:45:54.004218+00:00,0.000409,nan,K40 rate 0.0004 < absolute minimum 0.05
2026-02-05 18:47:43.207738+00:00,0.000000,nan,K40 rate 0.0000 < absolute minimum 0.05
2026-02-05 19:49:32.943358+00:00,0.000556,nan,K40 rate 0.0006 < absolute minimum 0.05
2026-02-05 20:51:32.340263+00:00,0.003684,nan,K40 rate 0.0037 < absolute minimum 0.05
2026-02-05 21:53:33.362521+00:00,-0.003260,nan,K40 rate -0.0033 < absolute minimum 0.05
2026-02-05 22:55:30.388275+00:00,-0.005336,nan,K40 rate -0.0053 < absolute minimum 0.05
2026-02-05 23:57:25.080376+00:00,-0.023070,nan,K40 rate -0.0231 < absolute minimum 0.05
2026-02-23 13:33:45.583444+00:00,0.111652,0.352829,K40 rate 0.1117 < 50% of median 0.3528
2026-02-23 14:37:15.571154+00:00,0.027632,nan,K40 rate 0.0276 < absolute minimum 0.05
2026-02-23 15:40:22.943999+00:00,0.092412,0.352595,K40 rate 0.0924 < 50% of median 0.3526
2026-02-23 16:43:30.456460+00:00,0.039839,nan,K40 rate 0.0398 < absolute minimum 0.05
2026-02-23 17:46:30.350335+00:00,0.093757,0.352295,K40 rate 0.0938 < 50% of median 0.3523
2026-02-24 10:40:14.747374+00:00,0.021857,nan,K40 rate 0.0219 < absolute minimum 0.05
2026-02-24 11:43:53.854917+00:00,0.006506,nan,K40 rate 0.0065 < absolute minimum 0.05
2026-02-24 12:47:03.815490+00:00,-0.003611,nan,K40 rate -0.0036 < absolute minimum 0.05
2026-02-24 13:49:57.241789+00:00,-0.004254,nan,K40 rate -0.0043 < absolute minimum 0.05
2026-02-24 15:10:20.435884+00:00,0.125439,0.268589,K40 rate 0.1254 < 50% of median 0.2686
2026-02-27 14:40:51.318974+00:00,0.000673,nan,K40 rate 0.0007 < absolute minimum 0.05
2026-02-27 15:44:28.413264+00:00,0.000249,nan,K40 rate 0.0002 < absolute minimum 0.05
2026-02-27 16:48:12.532401+00:00,-0.000015,nan,K40 rate -0.0000 < absolute minimum 0.05
2026-02-27 17:52:01.674600+00:00,0.000234,nan,K40 rate 0.0002 < absolute minimum 0.05
2026-02-27 18:56:10.883102+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-27 20:00:24.176377+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-27 21:04:35.772585+00:00,-0.000585,nan,K40 rate -0.0006 < absolute minimum 0.05
2026-02-27 22:08:50.700054+00:00,-0.000146,nan,K40 rate -0.0001 < absolute minimum 0.05
2026-02-27 23:12:58.522861+00:00,0.000132,nan,K40 rate 0.0001 < absolute minimum 0.05
2026-02-28 00:16:58.308122+00:00,0.000263,nan,K40 rate 0.0003 < absolute minimum 0.05
2026-02-28 01:21:15.436089+00:00,0.000132,nan,K40 rate 0.0001 < absolute minimum 0.05
2026-02-28 02:25:23.623015+00:00,0.000000,nan,K40 rate 0.0000 < absolute minimum 0.05
2026-02-28 03:29:35.131704+00:00,-0.000292,nan,K40 rate -0.0003 < absolute minimum 0.05
2026-02-28 04:33:48.053723+00:00,-0.000015,nan,K40 rate -0.0000 < absolute minimum 0.05
2026-02-28 05:38:01.224893+00:00,0.000556,nan,K40 rate 0.0006 < absolute minimum 0.05
2026-02-28 06:42:10.523890+00:00,-0.005234,nan,K40 rate -0.0052 < absolute minimum 0.05
2026-02-28 07:45:41.292837+00:00,-0.001038,nan,K40 rate -0.0010 < absolute minimum 0.05
2026-02-28 08:49:07.243707+00:00,-0.000673,nan,K40 rate -0.0007 < absolute minimum 0.05
2026-02-28 09:52:03.374491+00:00,-0.000307,nan,K40 rate -0.0003 < absolute minimum 0.05
2026-02-28 10:56:05.832370+00:00,0.000000,nan,K40 rate 0.0000 < absolute minimum 0.05
2026-02-28 12:00:16.682083+00:00,-0.000161,nan,K40 rate -0.0002 < absolute minimum 0.05
2026-02-28 13:04:23.253092+00:00,0.000117,nan,K40 rate 0.0001 < absolute minimum 0.05
2026-02-28 14:08:32.719846+00:00,-0.000015,nan,K40 rate -0.0000 < absolute minimum 0.05
2026-02-28 15:12:45.702757+00:00,0.000833,nan,K40 rate 0.0008 < absolute minimum 0.05
2026-02-28 16:16:55.884553+00:00,0.000000,nan,K40 rate 0.0000 < absolute minimum 0.05
2026-02-28 17:21:02.844765+00:00,-0.000322,nan,K40 rate -0.0003 < absolute minimum 0.05
2026-02-28 18:25:19.280447+00:00,-0.001082,nan,K40 rate -0.0011 < absolute minimum 0.05
2026-02-28 19:28:39.860316+00:00,0.002573,nan,K40 rate 0.0026 < absolute minimum 0.05
2026-03-01 15:39:44.561798+00:00,0.095746,0.299218,K40 rate 0.0957 < 50% of median 0.2992
2026-03-01 16:42:51.896023+00:00,0.070278,0.299218,K40 rate 0.0703 < 50% of median 0.2992
2026-03-02 14:53:14.782601+00:00,0.077145,0.335314,K40 rate 0.0771 < 50% of median 0.3353
2025-11-07 19:53:45.654241+00:00,0.001959,nan,K40 rate 0.0020 < absolute minimum 0.05
2025-11-07 20:55:51.780952+00:00,-0.002982,nan,K40 rate -0.0030 < absolute minimum 0.05
2025-11-07 21:57:56.346784+00:00,0.000175,nan,K40 rate 0.0002 < absolute minimum 0.05
2025-11-07 23:00:04.283986+00:00,0.000658,nan,K40 rate 0.0007 < absolute minimum 0.05
2025-11-08 00:02:10.494593+00:00,0.008904,nan,K40 rate 0.0089 < absolute minimum 0.05
2025-11-08 01:04:23.918789+00:00,0.003289,nan,K40 rate 0.0033 < absolute minimum 0.05
2025-11-08 02:06:27.859679+00:00,-0.007018,nan,K40 rate -0.0070 < absolute minimum 0.05
2025-11-08 03:08:34.945736+00:00,-0.002266,nan,K40 rate -0.0023 < absolute minimum 0.05
2025-11-08 04:10:41.834664+00:00,-0.002705,nan,K40 rate -0.0027 < absolute minimum 0.05
2025-11-08 05:12:48.350246+00:00,0.001082,nan,K40 rate 0.0011 < absolute minimum 0.05
2025-11-08 06:14:55.718456+00:00,0.008246,nan,K40 rate 0.0082 < absolute minimum 0.05
2025-11-08 07:17:03.120767+00:00,0.005029,nan,K40 rate 0.0050 < absolute minimum 0.05
2025-11-08 08:19:10.037413+00:00,0.000526,nan,K40 rate 0.0005 < absolute minimum 0.05
2025-11-08 09:21:16.289455+00:00,-0.008099,nan,K40 rate -0.0081 < absolute minimum 0.05
2025-11-08 10:23:23.041108+00:00,-0.001330,nan,K40 rate -0.0013 < absolute minimum 0.05
2025-11-08 11:25:31.686248+00:00,0.000190,nan,K40 rate 0.0002 < absolute minimum 0.05
2025-11-08 12:27:38.345207+00:00,0.008596,nan,K40 rate 0.0086 < absolute minimum 0.05
2025-11-08 13:29:44.080464+00:00,0.002442,nan,K40 rate 0.0024 < absolute minimum 0.05
2025-11-08 14:31:52.041373+00:00,0.003421,nan,K40 rate 0.0034 < absolute minimum 0.05
2025-11-08 15:33:59.147639+00:00,-0.003450,nan,K40 rate -0.0035 < absolute minimum 0.05
2025-11-08 16:36:05.062374+00:00,0.003772,nan,K40 rate 0.0038 < absolute minimum 0.05
2025-11-08 17:38:12.468557+00:00,0.001418,nan,K40 rate 0.0014 < absolute minimum 0.05
2025-11-08 18:40:19.387701+00:00,-0.003480,nan,K40 rate -0.0035 < absolute minimum 0.05
2025-11-08 19:42:25.145468+00:00,0.003056,nan,K40 rate 0.0031 < absolute minimum 0.05
2025-11-08 20:44:32.268033+00:00,0.000673,nan,K40 rate 0.0007 < absolute minimum 0.05
2025-11-08 21:46:39.851255+00:00,0.002237,nan,K40 rate 0.0022 < absolute minimum 0.05
2025-11-08 22:48:45.340674+00:00,-0.001301,nan,K40 rate -0.0013 < absolute minimum 0.05
2025-11-09 00:53:01.501014+00:00,-0.013436,nan,K40 rate -0.0134 < absolute minimum 0.05
2025-11-09 01:55:08.262870+00:00,0.008830,nan,K40 rate 0.0088 < absolute minimum 0.05
2025-11-09 02:57:21.227835+00:00,-0.007982,nan,K40 rate -0.0080 < absolute minimum 0.05
2025-11-09 03:59:26.106786+00:00,-0.018772,nan,K40 rate -0.0188 < absolute minimum 0.05
2025-11-09 05:01:30.614422+00:00,-0.008173,nan,K40 rate -0.0082 < absolute minimum 0.05
2025-11-09 06:03:36.428292+00:00,-0.001520,nan,K40 rate -0.0015 < absolute minimum 0.05
2025-11-09 07:05:41.865838+00:00,-0.001170,nan,K40 rate -0.0012 < absolute minimum 0.05
2025-11-09 08:07:49.520740+00:00,0.001477,nan,K40 rate 0.0015 < absolute minimum 0.05
2025-11-09 09:09:55.846190+00:00,-0.004327,nan,K40 rate -0.0043 < absolute minimum 0.05
2025-11-09 10:12:02.468169+00:00,0.032690,nan,K40 rate 0.0327 < absolute minimum 0.05
2025-11-09 11:14:09.624338+00:00,-0.011126,nan,K40 rate -0.0111 < absolute minimum 0.05
2025-11-09 12:16:13.370770+00:00,0.006550,nan,K40 rate 0.0065 < absolute minimum 0.05
2025-11-09 13:18:16.023841+00:00,0.002778,nan,K40 rate 0.0028 < absolute minimum 0.05
2025-11-09 14:20:23.350530+00:00,0.005380,nan,K40 rate 0.0054 < absolute minimum 0.05
2025-11-09 15:22:29.509479+00:00,-0.003392,nan,K40 rate -0.0034 < absolute minimum 0.05
2025-11-09 16:24:35.398363+00:00,0.000746,nan,K40 rate 0.0007 < absolute minimum 0.05
2025-11-09 17:26:41.971939+00:00,0.002471,nan,K40 rate 0.0025 < absolute minimum 0.05
2025-11-09 18:28:48.579934+00:00,-0.000965,nan,K40 rate -0.0010 < absolute minimum 0.05
2025-11-09 19:30:53.102512+00:00,-0.001067,nan,K40 rate -0.0011 < absolute minimum 0.05
2025-11-09 20:33:00.872399+00:00,0.002266,nan,K40 rate 0.0023 < absolute minimum 0.05
2025-11-09 21:35:05.629885+00:00,-0.001345,nan,K40 rate -0.0013 < absolute minimum 0.05
2025-11-09 22:37:17.123744+00:00,0.003187,nan,K40 rate 0.0032 < absolute minimum 0.05
2025-11-09 23:39:23.167555+00:00,0.007383,nan,K40 rate 0.0074 < absolute minimum 0.05
2025-11-10 00:41:35.539171+00:00,0.002646,nan,K40 rate 0.0026 < absolute minimum 0.05
2025-11-10 01:43:43.087013+00:00,-0.008830,nan,K40 rate -0.0088 < absolute minimum 0.05
2025-11-10 02:45:49.974626+00:00,-0.003523,nan,K40 rate -0.0035 < absolute minimum 0.05
2025-11-10 03:48:00.367178+00:00,0.002208,nan,K40 rate 0.0022 < absolute minimum 0.05
2025-11-10 04:50:06.653838+00:00,0.000994,nan,K40 rate 0.0010 < absolute minimum 0.05
2025-11-10 05:52:13.024890+00:00,0.043830,nan,K40 rate 0.0438 < absolute minimum 0.05
2025-11-10 06:54:17.842176+00:00,0.030863,nan,K40 rate 0.0309 < absolute minimum 0.05
2025-11-10 07:56:25.271210+00:00,-0.021754,nan,K40 rate -0.0218 < absolute minimum 0.05
2025-11-10 08:58:32.564340+00:00,-0.012515,nan,K40 rate -0.0125 < absolute minimum 0.05
2025-11-10 10:00:38.839493+00:00,0.032178,nan,K40 rate 0.0322 < absolute minimum 0.05
2025-11-10 11:02:42.880216+00:00,0.001009,nan,K40 rate 0.0010 < absolute minimum 0.05
2025-11-10 12:04:48.580637+00:00,-0.010175,nan,K40 rate -0.0102 < absolute minimum 0.05
2025-11-10 13:06:56.314123+00:00,0.008670,nan,K40 rate 0.0087 < absolute minimum 0.05
2025-11-10 14:09:04.346898+00:00,0.002208,nan,K40 rate 0.0022 < absolute minimum 0.05
2025-11-10 15:11:10.407936+00:00,0.003211,nan,K40 rate 0.0032 < absolute minimum 0.05
2025-11-10 16:31:18.480479+00:00,-0.006491,nan,K40 rate -0.0065 < absolute minimum 0.05
2025-11-10 17:33:47.624727+00:00,-0.003056,nan,K40 rate -0.0031 < absolute minimum 0.05
2025-11-10 18:35:57.743383+00:00,-0.004284,nan,K40 rate -0.0043 < absolute minimum 0.05
2025-11-10 19:38:04.924454+00:00,0.000146,nan,K40 rate 0.0001 < absolute minimum 0.05
2025-11-10 20:40:16.275423+00:00,0.002602,nan,K40 rate 0.0026 < absolute minimum 0.05
2025-11-10 21:42:19.945944+00:00,0.002485,nan,K40 rate 0.0025 < absolute minimum 0.05
2025-11-10 22:44:27.390526+00:00,-0.007924,nan,K40 rate -0.0079 < absolute minimum 0.05
2025-11-10 23:46:32.667938+00:00,0.007427,nan,K40 rate 0.0074 < absolute minimum 0.05
2025-11-11 00:48:43.126557+00:00,-0.002149,nan,K40 rate -0.0021 < absolute minimum 0.05
2025-11-11 01:50:50.347659+00:00,-0.001696,nan,K40 rate -0.0017 < absolute minimum 0.05
2025-11-11 02:53:00.814982+00:00,-0.001974,nan,K40 rate -0.0020 < absolute minimum 0.05
2025-11-11 03:55:07.886877+00:00,-0.079649,nan,K40 rate -0.0796 < absolute minimum 0.05
2025-11-11 04:57:11.370267+00:00,0.040965,nan,K40 rate 0.0410 < absolute minimum 0.05
2025-11-11 07:01:24.738150+00:00,-0.061053,nan,K40 rate -0.0611 < absolute minimum 0.05
2025-11-11 08:03:31.231467+00:00,-0.003480,nan,K40 rate -0.0035 < absolute minimum 0.05
2025-11-11 10:07:44.288632+00:00,-0.032120,nan,K40 rate -0.0321 < absolute minimum 0.05
2025-11-11 11:09:52.712136+00:00,0.007997,nan,K40 rate 0.0080 < absolute minimum 0.05
2025-11-11 12:11:59.420009+00:00,0.001272,nan,K40 rate 0.0013 < absolute minimum 0.05
2025-11-11 13:14:10.024010+00:00,0.049181,nan,K40 rate 0.0492 < absolute minimum 0.05
2025-11-11 15:18:24.025449+00:00,-0.039620,nan,K40 rate -0.0396 < absolute minimum 0.05
2025-11-11 16:20:31.287847+00:00,-0.010161,nan,K40 rate -0.0102 < absolute minimum 0.05
2025-11-11 17:22:37.333709+00:00,-0.002035,nan,K40 rate -0.0020 < absolute minimum 0.05
2025-11-14 14:54:37.640614+00:00,-0.000863,nan,K40 rate -0.0009 < absolute minimum 0.05
2025-11-14 15:57:06.710763+00:00,-0.002632,nan,K40 rate -0.0026 < absolute minimum 0.05
2025-11-14 16:59:11.832259+00:00,-0.005731,nan,K40 rate -0.0057 < absolute minimum 0.05
2025-11-14 18:01:14.993922+00:00,-0.002281,nan,K40 rate -0.0023 < absolute minimum 0.05
2025-11-14 19:03:27.160196+00:00,0.000673,nan,K40 rate 0.0007 < absolute minimum 0.05
2025-11-14 20:05:38.049609+00:00,0.000029,nan,K40 rate 0.0000 < absolute minimum 0.05
2025-11-14 21:07:44.982338+00:00,0.005585,nan,K40 rate 0.0056 < absolute minimum 0.05
2025-11-14 22:09:51.277514+00:00,0.003056,nan,K40 rate 0.0031 < absolute minimum 0.05
2025-11-14 23:11:57.461417+00:00,-0.001944,nan,K40 rate -0.0019 < absolute minimum 0.05
2025-11-15 00:14:01.370748+00:00,-0.005058,nan,K40 rate -0.0051 < absolute minimum 0.05
2025-11-15 01:16:06.360846+00:00,0.001608,nan,K40 rate 0.0016 < absolute minimum 0.05
2025-11-15 02:18:13.569751+00:00,0.002632,nan,K40 rate 0.0026 < absolute minimum 0.05
2025-11-15 03:20:20.531891+00:00,-0.002909,nan,K40 rate -0.0029 < absolute minimum 0.05
2025-11-15 04:22:26.851668+00:00,-0.000980,nan,K40 rate -0.0010 < absolute minimum 0.05
2025-11-15 05:24:32.894345+00:00,-0.003406,nan,K40 rate -0.0034 < absolute minimum 0.05
2025-11-15 06:26:40.810733+00:00,0.001667,nan,K40 rate 0.0017 < absolute minimum 0.05
2025-11-15 07:28:52.807878+00:00,-0.011725,nan,K40 rate -0.0117 < absolute minimum 0.05
