Energy(keV),Counts
1.329886673560260988e+03,2.000000000000000000e+00
1.330218862842918270e+03,1.000000000000000000e+00
1.330551052125575779e+03,1.000000000000000000e+00
1.330883241408233062e+03,0.000000000000000000e+00
1.331215430690890344e+03,0.000000000000000000e+00
1.331547619973547853e+03,0.000000000000000000e+00
1.331879809256205135e+03,0.000000000000000000e+00
1.332211998538862417e+03,0.000000000000000000e+00
1.332544187821519927e+03,0.000000000000000000e+00
1.332876377104177209e+03,1.000000000000000000e+00
1.333208566386834718e+03,0.000000000000000000e+00
1.333540755669492000e+03,0.000000000000000000e+00
1.333872944952149282e+03,1.000000000000000000e+00
1.334205134234806792e+03,0.000000000000000000e+00
1.334537323517464074e+03,1.000000000000000000e+00
1.334869512800121583e+03,0.000000000000000000e+00
1.335201702082778866e+03,0.000000000000000000e+00
1.335533891365436148e+03,0.000000000000000000e+00
1.335866080648093657e+03,0.000000000000000000e+00
1.336198269930750939e+03,1.000000000000000000e+00
1.336530459213408221e+03,0.000000000000000000e+00
1.336862648496065731e+03,0.000000000000000000e+00
1.337194837778723013e+03,0.000000000000000000e+00
1.337527027061380522e+03,1.000000000000000000e+00
1.337859216344037804e+03,1.000000000000000000e+00
1.338191405626695087e+03,0.000000000000000000e+00
1.338523594909352596e+03,1.000000000000000000e+00
1.338855784192009878e+03,1.000000000000000000e+00
1.339187973474667160e+03,0.000000000000000000e+00
1.339520162757324670e+03,0.000000000000000000e+00
1.339852352039981952e+03,1.000000000000000000e+00
1.340184541322639461e+03,0.000000000000000000e+00
1.340516730605296743e+03,0.000000000000000000e+00
1.340848919887954025e+03,0.000000000000000000e+00
1.341181109170611535e+03,0.000000000000000000e+00
1.341513298453268817e+03,0.000000000000000000e+00
1.341845487735926099e+03,0.000000000000000000e+00
1.342177677018583609e+03,1.000000000000000000e+00
1.342509866301240891e+03,1.000000000000000000e+00
1.342842055583898400e+03,1.000000000000000000e+00
1.343174244866555682e+03,1.000000000000000000e+00
1.343506434149212964e+03,0.000000000000000000e+00
1.343838623431870474e+03,0.000000000000000000e+00
1.344170812714527756e+03,0.000000000000000000e+00
1.344503001997185038e+03,0.000000000000000000e+00
1.344835191279842547e+03,0.000000000000000000e+00
1.345167380562499829e+03,0.000000000000000000e+00
1.345499569845157339e+03,0.000000000000000000e+00
1.345831759127814621e+03,0.000000000000000000e+00
1.346163948410471903e+03,1.000000000000000000e+00
1.346496137693129413e+03,0.000000000000000000e+00
1.346828326975786695e+03,0.000000000000000000e+00
1.347160516258443977e+03,0.000000000000000000e+00
1.347492705541101486e+03,0.000000000000000000e+00
1.347824894823758768e+03,0.000000000000000000e+00
1.348157084106416278e+03,0.000000000000000000e+00
1.348489273389073560e+03,0.000000000000000000e+00
1.348821462671730842e+03,1.000000000000000000e+00
1.349153651954388351e+03,0.000000000000000000e+00
1.349485841237045634e+03,0.000000000000000000e+00
1.349818030519702916e+03,1.000000000000000000e+00
1.350150219802360425e+03,0.000000000000000000e+00
1.350482409085017707e+03,0.000000000000000000e+00
1.350814598367675217e+03,2.000000000000000000e+00
1.351146787650332499e+03,0.000000000000000000e+00
1.351478976932989781e+03,0.000000000000000000e+00
1.351811166215647290e+03,0.000000000000000000e+00
1.352143355498304572e+03,0.000000000000000000e+00
1.352475544780961854e+03,1.000000000000000000e+00
1.352807734063619364e+03,0.000000000000000000e+00
1.353139923346276646e+03,1.000000000000000000e+00
1.353472112628934156e+03,0.000000000000000000e+00
1.353804301911591438e+03,0.000000000000000000e+00
1.354136491194248720e+03,0.000000000000000000e+00
1.354468680476906229e+03,0.000000000000000000e+00
1.354800869759563511e+03,0.000000000000000000e+00
1.355133059042220793e+03,0.000000000000000000e+00
1.355465248324878303e+03,0.000000000000000000e+00
1.355797437607535585e+03,1.000000000000000000e+00
1.356129626890193094e+03,0.000000000000000000e+00
1.356461816172850376e+03,0.000000000000000000e+00
1.356794005455507659e+03,0.000000000000000000e+00
1.357126194738165168e+03,0.000000000000000000e+00
1.357458384020822450e+03,0.000000000000000000e+00
1.357790573303479732e+03,0.000000000000000000e+00
1.358122762586137242e+03,0.000000000000000000e+00
1.358454951868794524e+03,0.000000000000000000e+00
1.358787141151452033e+03,1.000000000000000000e+00
1.359119330434109315e+03,0.000000000000000000e+00
1.359451519716766597e+03,0.000000000000000000e+00
1.359783708999424107e+03,0.000000000000000000e+00
1.360115898282081389e+03,0.000000000000000000e+00
1.360448087564738671e+03,0.000000000000000000e+00
1.360780276847396181e+03,2.000000000000000000e+00
1.361112466130053463e+03,0.000000000000000000e+00
1.361444655412710972e+03,1.000000000000000000e+00
1.361776844695368254e+03,0.000000000000000000e+00
1.362109033978025536e+03,0.000000000000000000e+00
1.362441223260683046e+03,0.000000000000000000e+00
1.362773412543340328e+03,0.000000000000000000e+00
1.363105601825997837e+03,0.000000000000000000e+00
1.363437791108655119e+03,0.000000000000000000e+00
1.363769980391312401e+03,0.000000000000000000e+00
1.364102169673969911e+03,0.000000000000000000e+00
1.364434358956627193e+03,1.000000000000000000e+00
1.364766548239284475e+03,0.000000000000000000e+00
1.365098737521941985e+03,1.000000000000000000e+00
1.365430926804599267e+03,1.000000000000000000e+00
1.365763116087256776e+03,0.000000000000000000e+00
1.366095305369914058e+03,1.000000000000000000e+00
1.366427494652571340e+03,0.000000000000000000e+00
1.366759683935228850e+03,0.000000000000000000e+00
1.367091873217886132e+03,0.000000000000000000e+00
1.367424062500543414e+03,0.000000000000000000e+00
1.367756251783200923e+03,0.000000000000000000e+00
1.368088441065858206e+03,0.000000000000000000e+00
1.368420630348515715e+03,0.000000000000000000e+00
1.368752819631172997e+03,0.000000000000000000e+00
1.369085008913830279e+03,0.000000000000000000e+00
1.369417198196487789e+03,0.000000000000000000e+00
1.369749387479145071e+03,2.000000000000000000e+00
1.370081576761802353e+03,1.000000000000000000e+00
1.370413766044459862e+03,0.000000000000000000e+00
1.370745955327117144e+03,0.000000000000000000e+00
1.371078144609774654e+03,0.000000000000000000e+00
1.371410333892431936e+03,0.000000000000000000e+00
1.371742523175089218e+03,1.000000000000000000e+00
1.372074712457746728e+03,1.000000000000000000e+00
1.372406901740404010e+03,1.000000000000000000e+00
1.372739091023061292e+03,0.000000000000000000e+00
1.373071280305718801e+03,0.000000000000000000e+00
1.373403469588376083e+03,1.000000000000000000e+00
1.373735658871033593e+03,0.000000000000000000e+00
1.374067848153690875e+03,0.000000000000000000e+00
1.374400037436348157e+03,0.000000000000000000e+00
1.374732226719005666e+03,0.000000000000000000e+00
1.375064416001662948e+03,0.000000000000000000e+00
1.375396605284320231e+03,0.000000000000000000e+00
1.375728794566977740e+03,0.000000000000000000e+00
1.376060983849635022e+03,0.000000000000000000e+00
1.376393173132292532e+03,0.000000000000000000e+00
1.376725362414949814e+03,1.000000000000000000e+00
1.377057551697607096e+03,0.000000000000000000e+00
1.377389740980264605e+03,1.000000000000000000e+00
1.377721930262921887e+03,0.000000000000000000e+00
1.378054119545579169e+03,0.000000000000000000e+00
1.378386308828236679e+03,0.000000000000000000e+00
1.378718498110893961e+03,0.000000000000000000e+00
1.379050687393551470e+03,1.000000000000000000e+00
1.379382876676208753e+03,0.000000000000000000e+00
1.379715065958866035e+03,0.000000000000000000e+00
1.380047255241523544e+03,0.000000000000000000e+00
1.380379444524180826e+03,2.000000000000000000e+00
1.380711633806838108e+03,1.000000000000000000e+00
1.381043823089495618e+03,0.000000000000000000e+00
1.381376012372152900e+03,1.000000000000000000e+00
1.381708201654810409e+03,0.000000000000000000e+00
1.382040390937467691e+03,0.000000000000000000e+00
1.382372580220124973e+03,0.000000000000000000e+00
1.382704769502782483e+03,0.000000000000000000e+00
1.383036958785439765e+03,1.000000000000000000e+00
1.383369148068097047e+03,0.000000000000000000e+00
1.383701337350754557e+03,0.000000000000000000e+00
1.384033526633411839e+03,0.000000000000000000e+00
1.384365715916069348e+03,0.000000000000000000e+00
1.384697905198726630e+03,0.000000000000000000e+00
1.385030094481383912e+03,1.000000000000000000e+00
1.385362283764041422e+03,1.000000000000000000e+00
1.385694473046698704e+03,1.000000000000000000e+00
1.386026662329355986e+03,0.000000000000000000e+00
1.386358851612013495e+03,1.000000000000000000e+00
1.386691040894670778e+03,0.000000000000000000e+00
1.387023230177328287e+03,0.000000000000000000e+00
1.387355419459985569e+03,0.000000000000000000e+00
1.387687608742642851e+03,1.000000000000000000e+00
1.388019798025300361e+03,0.000000000000000000e+00
1.388351987307957643e+03,1.000000000000000000e+00
1.388684176590614925e+03,0.000000000000000000e+00
1.389016365873272434e+03,0.000000000000000000e+00
1.389348555155929716e+03,0.000000000000000000e+00
1.389680744438587226e+03,1.000000000000000000e+00
1.390012933721244508e+03,1.000000000000000000e+00
1.390345123003901790e+03,0.000000000000000000e+00
1.390677312286559300e+03,0.000000000000000000e+00
1.391009501569216582e+03,0.000000000000000000e+00
1.391341690851874091e+03,0.000000000000000000e+00
1.391673880134531373e+03,0.000000000000000000e+00
1.392006069417188655e+03,1.000000000000000000e+00
1.392338258699846165e+03,0.000000000000000000e+00
1.392670447982503447e+03,0.000000000000000000e+00
1.393002637265160729e+03,0.000000000000000000e+00
1.393334826547818238e+03,0.000000000000000000e+00
1.393667015830475520e+03,0.000000000000000000e+00
1.393999205113133030e+03,0.000000000000000000e+00
1.394331394395790312e+03,0.000000000000000000e+00
1.394663583678447594e+03,0.000000000000000000e+00
1.394995772961105104e+03,0.000000000000000000e+00
1.395327962243762386e+03,0.000000000000000000e+00
1.395660151526419668e+03,0.000000000000000000e+00
1.395992340809077177e+03,0.000000000000000000e+00
1.396324530091734459e+03,0.000000000000000000e+00
1.396656719374391969e+03,0.000000000000000000e+00
1.396988908657049251e+03,0.000000000000000000e+00
1.397321097939706533e+03,0.000000000000000000e+00
1.397653287222364042e+03,0.000000000000000000e+00
1.397985476505021325e+03,0.000000000000000000e+00
1.398317665787678607e+03,0.000000000000000000e+00
1.398649855070336116e+03,0.000000000000000000e+00
1.398982044352993398e+03,0.000000000000000000e+00
1.399314233635650908e+03,0.000000000000000000e+00
1.399646422918308190e+03,0.000000000000000000e+00
1.399978612200965472e+03,1.000000000000000000e+00
1.400310801483622981e+03,1.000000000000000000e+00
1.400642990766280263e+03,0.000000000000000000e+00
1.400975180048937546e+03,0.000000000000000000e+00
1.401307369331595055e+03,0.000000000000000000e+00
1.401639558614252337e+03,2.000000000000000000e+00
1.401971747896909847e+03,0.000000000000000000e+00
1.402303937179567129e+03,0.000000000000000000e+00
1.402636126462224411e+03,0.000000000000000000e+00
1.402968315744881920e+03,0.000000000000000000e+00
1.403300505027539202e+03,0.000000000000000000e+00
1.403632694310196484e+03,0.000000000000000000e+00
1.403964883592853994e+03,1.000000000000000000e+00
1.404297072875511276e+03,0.000000000000000000e+00
1.404629262158168785e+03,0.000000000000000000e+00
1.404961451440826067e+03,0.000000000000000000e+00
1.405293640723483350e+03,0.000000000000000000e+00
1.405625830006140859e+03,0.000000000000000000e+00
1.405958019288798141e+03,1.000000000000000000e+00
1.406290208571455423e+03,1.000000000000000000e+00
1.406622397854112933e+03,0.000000000000000000e+00
1.406954587136770215e+03,0.000000000000000000e+00
1.407286776419427724e+03,0.000000000000000000e+00
1.407618965702085006e+03,1.000000000000000000e+00
1.407951154984742288e+03,0.000000000000000000e+00
1.408283344267399798e+03,0.000000000000000000e+00
1.408615533550057080e+03,2.000000000000000000e+00
1.408947722832714362e+03,0.000000000000000000e+00
1.409279912115371872e+03,0.000000000000000000e+00
1.409612101398029154e+03,0.000000000000000000e+00
1.409944290680686663e+03,1.000000000000000000e+00
1.410276479963343945e+03,0.000000000000000000e+00
1.410608669246001227e+03,0.000000000000000000e+00
1.410940858528658737e+03,0.000000000000000000e+00
1.411273047811316019e+03,0.000000000000000000e+00
1.411605237093973301e+03,0.000000000000000000e+00
1.411937426376630810e+03,0.000000000000000000e+00
1.412269615659288093e+03,0.000000000000000000e+00
1.412601804941945602e+03,0.000000000000000000e+00
1.412933994224602884e+03,0.000000000000000000e+00
1.413266183507260166e+03,0.000000000000000000e+00
1.413598372789917676e+03,1.000000000000000000e+00
1.413930562072574958e+03,0.000000000000000000e+00
1.414262751355232240e+03,0.000000000000000000e+00
1.414594940637889749e+03,0.000000000000000000e+00
1.414927129920547031e+03,0.000000000000000000e+00
1.415259319203204541e+03,0.000000000000000000e+00
1.415591508485861823e+03,0.000000000000000000e+00
1.415923697768519105e+03,0.000000000000000000e+00
1.416255887051176614e+03,0.000000000000000000e+00
1.416588076333833897e+03,1.000000000000000000e+00
1.416920265616491179e+03,0.000000000000000000e+00
1.417252454899148688e+03,0.000000000000000000e+00
1.417584644181805970e+03,1.000000000000000000e+00
1.417916833464463480e+03,0.000000000000000000e+00
1.418249022747120762e+03,0.000000000000000000e+00
1.418581212029778044e+03,0.000000000000000000e+00
1.418913401312435553e+03,0.000000000000000000e+00
1.419245590595092835e+03,0.000000000000000000e+00
1.419577779877750345e+03,1.000000000000000000e+00
1.419909969160407627e+03,0.000000000000000000e+00
1.420242158443064909e+03,1.000000000000000000e+00
1.420574347725722419e+03,0.000000000000000000e+00
1.420906537008379701e+03,0.000000000000000000e+00
1.421238726291036983e+03,0.000000000000000000e+00
1.421570915573694492e+03,0.000000000000000000e+00
1.421903104856351774e+03,1.000000000000000000e+00
1.422235294139009284e+03,0.000000000000000000e+00
1.422567483421666566e+03,0.000000000000000000e+00
1.422899672704323848e+03,1.000000000000000000e+00
1.423231861986981357e+03,0.000000000000000000e+00
1.423564051269638639e+03,1.000000000000000000e+00
1.423896240552295922e+03,0.000000000000000000e+00
1.424228429834953431e+03,0.000000000000000000e+00
1.424560619117610713e+03,1.000000000000000000e+00
1.424892808400268223e+03,0.000000000000000000e+00
1.425224997682925505e+03,0.000000000000000000e+00
1.425557186965582787e+03,0.000000000000000000e+00
1.425889376248240296e+03,0.000000000000000000e+00
1.426221565530897578e+03,0.000000000000000000e+00
1.426553754813554860e+03,0.000000000000000000e+00
1.426885944096212370e+03,0.000000000000000000e+00
1.427218133378869652e+03,0.000000000000000000e+00
1.427550322661527161e+03,0.000000000000000000e+00
1.427882511944184444e+03,0.000000000000000000e+00
1.428214701226841726e+03,1.000000000000000000e+00
1.428546890509499235e+03,0.000000000000000000e+00
1.428879079792156517e+03,0.000000000000000000e+00
1.429211269074813799e+03,0.000000000000000000e+00
1.429543458357471309e+03,1.000000000000000000e+00
1.429875647640128591e+03,0.000000000000000000e+00
1.430207836922786100e+03,0.000000000000000000e+00
1.430540026205443382e+03,0.000000000000000000e+00
1.430872215488100665e+03,1.000000000000000000e+00
1.431204404770758174e+03,0.000000000000000000e+00
1.431536594053415456e+03,0.000000000000000000e+00
1.431868783336072738e+03,0.000000000000000000e+00
1.432200972618730248e+03,1.000000000000000000e+00
1.432533161901387530e+03,1.000000000000000000e+00
1.432865351184045039e+03,0.000000000000000000e+00
1.433197540466702321e+03,0.000000000000000000e+00
1.433529729749359603e+03,0.000000000000000000e+00
1.433861919032017113e+03,0.000000000000000000e+00
1.434194108314674395e+03,0.000000000000000000e+00
1.434526297597331677e+03,0.000000000000000000e+00
1.434858486879989186e+03,1.000000000000000000e+00
1.435190676162646469e+03,0.000000000000000000e+00
1.435522865445303978e+03,0.000000000000000000e+00
1.435855054727961260e+03,0.000000000000000000e+00
1.436187244010618542e+03,1.000000000000000000e+00
1.436519433293276052e+03,2.000000000000000000e+00
1.436851622575933334e+03,1.000000000000000000e+00
1.437183811858590616e+03,0.000000000000000000e+00
1.437516001141248125e+03,0.000000000000000000e+00
1.437848190423905407e+03,0.000000000000000000e+00
1.438180379706562917e+03,0.000000000000000000e+00
1.438512568989220199e+03,0.000000000000000000e+00
1.438844758271877481e+03,0.000000000000000000e+00
1.439176947554534991e+03,1.000000000000000000e+00
1.439509136837192273e+03,1.000000000000000000e+00
1.439841326119849555e+03,0.000000000000000000e+00
1.440173515402507064e+03,0.000000000000000000e+00
1.440505704685164346e+03,1.000000000000000000e+00
1.440837893967821856e+03,1.000000000000000000e+00
1.441170083250479138e+03,0.000000000000000000e+00
1.441502272533136420e+03,0.000000000000000000e+00
1.441834461815793929e+03,0.000000000000000000e+00
1.442166651098451212e+03,1.000000000000000000e+00
1.442498840381108494e+03,0.000000000000000000e+00
1.442831029663766003e+03,0.000000000000000000e+00
1.443163218946423285e+03,0.000000000000000000e+00
1.443495408229080795e+03,1.000000000000000000e+00
1.443827597511738077e+03,0.000000000000000000e+00
1.444159786794395359e+03,0.000000000000000000e+00
1.444491976077052868e+03,0.000000000000000000e+00
1.444824165359710150e+03,0.000000000000000000e+00
1.445156354642367432e+03,1.000000000000000000e+00
1.445488543925024942e+03,1.000000000000000000e+00
1.445820733207682224e+03,0.000000000000000000e+00
1.446152922490339733e+03,0.000000000000000000e+00
1.446485111772997016e+03,0.000000000000000000e+00
1.446817301055654298e+03,1.000000000000000000e+00
1.447149490338311807e+03,0.000000000000000000e+00
1.447481679620969089e+03,0.000000000000000000e+00
1.447813868903626599e+03,0.000000000000000000e+00
1.448146058186283881e+03,0.000000000000000000e+00
1.448478247468941163e+03,0.000000000000000000e+00
1.448810436751598672e+03,0.000000000000000000e+00
1.449142626034255954e+03,0.000000000000000000e+00
1.449474815316913237e+03,0.000000000000000000e+00
1.449807004599570746e+03,0.000000000000000000e+00
1.450139193882228028e+03,0.000000000000000000e+00
1.450471383164885538e+03,1.000000000000000000e+00
1.450803572447542820e+03,0.000000000000000000e+00
1.451135761730200102e+03,1.000000000000000000e+00
1.451467951012857611e+03,1.000000000000000000e+00
1.451800140295514893e+03,0.000000000000000000e+00
1.452132329578172175e+03,1.000000000000000000e+00
1.452464518860829685e+03,0.000000000000000000e+00
1.452796708143486967e+03,0.000000000000000000e+00
1.453128897426144476e+03,0.000000000000000000e+00
1.453461086708801759e+03,0.000000000000000000e+00
1.453793275991459041e+03,1.000000000000000000e+00
1.454125465274116550e+03,0.000000000000000000e+00
1.454457654556773832e+03,0.000000000000000000e+00
1.454789843839431114e+03,1.000000000000000000e+00
1.455122033122088624e+03,2.000000000000000000e+00
1.455454222404745906e+03,0.000000000000000000e+00
1.455786411687403415e+03,1.000000000000000000e+00
1.456118600970060697e+03,1.000000000000000000e+00
1.456450790252717979e+03,0.000000000000000000e+00
1.456782979535375489e+03,0.000000000000000000e+00
1.457115168818032771e+03,4.000000000000000000e+00
1.457447358100690053e+03,0.000000000000000000e+00
1.457779547383347563e+03,2.000000000000000000e+00
1.458111736666004845e+03,2.000000000000000000e+00
1.458443925948662354e+03,5.000000000000000000e+00
1.458776115231319636e+03,4.000000000000000000e+00
1.459108304513976918e+03,1.000000000000000000e+01
1.459440493796634428e+03,7.000000000000000000e+00
1.459772683079291710e+03,1.300000000000000000e+01
1.460104872361948992e+03,1.600000000000000000e+01
1.460437061644606501e+03,7.000000000000000000e+00
1.460769250927263784e+03,1.100000000000000000e+01
1.461101440209921293e+03,8.000000000000000000e+00
1.461433629492578575e+03,9.000000000000000000e+00
1.461765818775235857e+03,5.000000000000000000e+00
1.462098008057893367e+03,2.000000000000000000e+00
1.462430197340550649e+03,2.000000000000000000e+00
1.462762386623207931e+03,2.000000000000000000e+00
1.463094575905865440e+03,0.000000000000000000e+00
1.463426765188522722e+03,1.000000000000000000e+00
1.463758954471180232e+03,0.000000000000000000e+00
1.464091143753837514e+03,1.000000000000000000e+00
1.464423333036494796e+03,1.000000000000000000e+00
1.464755522319152305e+03,1.000000000000000000e+00
1.465087711601809588e+03,0.000000000000000000e+00
1.465419900884466870e+03,0.000000000000000000e+00
1.465752090167124379e+03,0.000000000000000000e+00
1.466084279449781661e+03,0.000000000000000000e+00
1.466416468732439171e+03,0.000000000000000000e+00
1.466748658015096453e+03,0.000000000000000000e+00
1.467080847297753735e+03,0.000000000000000000e+00
1.467413036580411244e+03,1.000000000000000000e+00
1.467745225863068526e+03,1.000000000000000000e+00
1.468077415145725809e+03,0.000000000000000000e+00
1.468409604428383318e+03,0.000000000000000000e+00
1.468741793711040600e+03,0.000000000000000000e+00
1.469073982993698110e+03,0.000000000000000000e+00
1.469406172276355392e+03,0.000000000000000000e+00
1.469738361559012674e+03,0.000000000000000000e+00
1.470070550841670183e+03,0.000000000000000000e+00
1.470402740124327465e+03,0.000000000000000000e+00
1.470734929406984747e+03,0.000000000000000000e+00
1.471067118689642257e+03,0.000000000000000000e+00
1.471399307972299539e+03,2.000000000000000000e+00
1.471731497254957048e+03,0.000000000000000000e+00
1.472063686537614331e+03,0.000000000000000000e+00
1.472395875820271613e+03,0.000000000000000000e+00
1.472728065102929122e+03,0.000000000000000000e+00
1.473060254385586404e+03,1.000000000000000000e+00
1.473392443668243686e+03,0.000000000000000000e+00
1.473724632950901196e+03,1.000000000000000000e+00
1.474056822233558478e+03,0.000000000000000000e+00
1.474389011516215987e+03,0.000000000000000000e+00
1.474721200798873269e+03,0.000000000000000000e+00
1.475053390081530551e+03,0.000000000000000000e+00
1.475385579364188061e+03,0.000000000000000000e+00
1.475717768646845343e+03,0.000000000000000000e+00
1.476049957929502852e+03,0.000000000000000000e+00
1.476382147212160135e+03,0.000000000000000000e+00
1.476714336494817417e+03,0.000000000000000000e+00
1.477046525777474926e+03,0.000000000000000000e+00
1.477378715060132208e+03,0.000000000000000000e+00
1.477710904342789490e+03,0.000000000000000000e+00
1.478043093625447000e+03,0.000000000000000000e+00
1.478375282908104282e+03,0.000000000000000000e+00
1.478707472190761791e+03,0.000000000000000000e+00
1.479039661473419073e+03,0.000000000000000000e+00
1.479371850756076356e+03,0.000000000000000000e+00
1.479704040038733865e+03,0.000000000000000000e+00
1.480036229321391147e+03,0.000000000000000000e+00
1.480368418604048429e+03,0.000000000000000000e+00
1.480700607886705939e+03,0.000000000000000000e+00
1.481032797169363221e+03,0.000000000000000000e+00
1.481364986452020730e+03,0.000000000000000000e+00
1.481697175734678012e+03,0.000000000000000000e+00
1.482029365017335294e+03,0.000000000000000000e+00
1.482361554299992804e+03,0.000000000000000000e+00
1.482693743582650086e+03,0.000000000000000000e+00
1.483025932865307368e+03,0.000000000000000000e+00
1.483358122147964878e+03,0.000000000000000000e+00
1.483690311430622160e+03,0.000000000000000000e+00
1.484022500713279669e+03,0.000000000000000000e+00
1.484354689995936951e+03,0.000000000000000000e+00
1.484686879278594233e+03,0.000000000000000000e+00
1.485019068561251743e+03,0.000000000000000000e+00
1.485351257843909025e+03,0.000000000000000000e+00
1.485683447126566307e+03,0.000000000000000000e+00
1.486015636409223816e+03,0.000000000000000000e+00
1.486347825691881098e+03,1.000000000000000000e+00
1.486680014974538608e+03,0.000000000000000000e+00
1.487012204257195890e+03,0.000000000000000000e+00
1.487344393539853172e+03,0.000000000000000000e+00
1.487676582822510682e+03,0.000000000000000000e+00
1.488008772105167964e+03,0.000000000000000000e+00
1.488340961387825246e+03,0.000000000000000000e+00
1.488673150670482755e+03,0.000000000000000000e+00
1.489005339953140037e+03,0.000000000000000000e+00
1.489337529235797547e+03,0.000000000000000000e+00
1.489669718518454829e+03,0.000000000000000000e+00
1.490001907801112111e+03,0.000000000000000000e+00
1.490334097083769620e+03,0.000000000000000000e+00
1.490666286366426903e+03,0.000000000000000000e+00
1.490998475649084185e+03,0.000000000000000000e+00
1.491330664931741694e+03,0.000000000000000000e+00
1.491662854214398976e+03,0.000000000000000000e+00
1.491995043497056486e+03,0.000000000000000000e+00
1.492327232779713768e+03,0.000000000000000000e+00
1.492659422062371050e+03,2.000000000000000000e+00
1.492991611345028559e+03,0.000000000000000000e+00
1.493323800627685841e+03,0.000000000000000000e+00
1.493655989910343123e+03,0.000000000000000000e+00
1.493988179193000633e+03,0.000000000000000000e+00
1.494320368475657915e+03,0.000000000000000000e+00
1.494652557758315425e+03,0.000000000000000000e+00
1.494984747040972707e+03,1.000000000000000000e+00
1.495316936323629989e+03,0.000000000000000000e+00
1.495649125606287498e+03,0.000000000000000000e+00
1.495981314888944780e+03,0.000000000000000000e+00
1.496313504171602062e+03,0.000000000000000000e+00
1.496645693454259572e+03,0.000000000000000000e+00
1.496977882736916854e+03,0.000000000000000000e+00
1.497310072019574363e+03,0.000000000000000000e+00
1.497642261302231645e+03,1.000000000000000000e+00
1.497974450584888928e+03,0.000000000000000000e+00
1.498306639867546437e+03,0.000000000000000000e+00
1.498638829150203719e+03,0.000000000000000000e+00
1.498971018432861001e+03,0.000000000000000000e+00
1.499303207715518511e+03,0.000000000000000000e+00
1.499635396998175793e+03,0.000000000000000000e+00
1.499967586280833302e+03,0.000000000000000000e+00
1.500299775563490584e+03,0.000000000000000000e+00
1.500631964846147866e+03,0.000000000000000000e+00
1.500964154128805376e+03,0.000000000000000000e+00
1.501296343411462658e+03,0.000000000000000000e+00
1.501628532694119940e+03,1.000000000000000000e+00
1.501960721976777450e+03,0.000000000000000000e+00
1.502292911259434732e+03,0.000000000000000000e+00
1.502625100542092241e+03,0.000000000000000000e+00
1.502957289824749523e+03,1.000000000000000000e+00
1.503289479107406805e+03,0.000000000000000000e+00
1.503621668390064315e+03,0.000000000000000000e+00
1.503953857672721597e+03,1.000000000000000000e+00
1.504286046955379106e+03,0.000000000000000000e+00
1.504618236238036388e+03,0.000000000000000000e+00
1.504950425520693670e+03,0.000000000000000000e+00
1.505282614803351180e+03,0.000000000000000000e+00
1.505614804086008462e+03,0.000000000000000000e+00
1.505946993368665744e+03,0.000000000000000000e+00
1.506279182651323254e+03,0.000000000000000000e+00
1.506611371933980536e+03,0.000000000000000000e+00
1.506943561216638045e+03,0.000000000000000000e+00
1.507275750499295327e+03,1.000000000000000000e+00
1.507607939781952609e+03,1.000000000000000000e+00
1.507940129064610119e+03,0.000000000000000000e+00
1.508272318347267401e+03,0.000000000000000000e+00
1.508604507629924683e+03,0.000000000000000000e+00
1.508936696912582192e+03,1.000000000000000000e+00
1.509268886195239475e+03,0.000000000000000000e+00
1.509601075477896984e+03,0.000000000000000000e+00
1.509933264760554266e+03,0.000000000000000000e+00
1.510265454043211548e+03,0.000000000000000000e+00
1.510597643325869058e+03,0.000000000000000000e+00
1.510929832608526340e+03,0.000000000000000000e+00
1.511262021891183622e+03,0.000000000000000000e+00
1.511594211173841131e+03,0.000000000000000000e+00
1.511926400456498413e+03,0.000000000000000000e+00
1.512258589739155923e+03,0.000000000000000000e+00
1.512590779021813205e+03,0.000000000000000000e+00
1.512922968304470487e+03,0.000000000000000000e+00
1.513255157587127997e+03,0.000000000000000000e+00
1.513587346869785279e+03,0.000000000000000000e+00
1.513919536152442561e+03,0.000000000000000000e+00
1.514251725435100070e+03,1.000000000000000000e+00
1.514583914717757352e+03,0.000000000000000000e+00
1.514916104000414862e+03,0.000000000000000000e+00
1.515248293283072144e+03,0.000000000000000000e+00
1.515580482565729426e+03,1.000000000000000000e+00
1.515912671848386935e+03,0.000000000000000000e+00
1.516244861131044217e+03,0.000000000000000000e+00
1.516577050413701500e+03,0.000000000000000000e+00
1.516909239696359009e+03,0.000000000000000000e+00
1.517241428979016291e+03,1.000000000000000000e+00
1.517573618261673801e+03,0.000000000000000000e+00
1.517905807544331083e+03,0.000000000000000000e+00
1.518237996826988365e+03,0.000000000000000000e+00
1.518570186109645874e+03,0.000000000000000000e+00
1.518902375392303156e+03,1.000000000000000000e+00
1.519234564674960438e+03,0.000000000000000000e+00
1.519566753957617948e+03,0.000000000000000000e+00
1.519898943240275230e+03,0.000000000000000000e+00
1.520231132522932739e+03,0.000000000000000000e+00
1.520563321805590022e+03,0.000000000000000000e+00
1.520895511088247304e+03,1.000000000000000000e+00
1.521227700370904813e+03,0.000000000000000000e+00
1.521559889653562095e+03,0.000000000000000000e+00
1.521892078936219377e+03,1.000000000000000000e+00
1.522224268218876887e+03,0.000000000000000000e+00
1.522556457501534169e+03,0.000000000000000000e+00
1.522888646784191678e+03,0.000000000000000000e+00
